0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,price
7231.0,3.0,1.0,35.0,822.8460793804453,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5950000
6254.0,4.0,2.0,45.0,951.3911096897986,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5950000
7320.0,4.0,2.0,43.0,812.8415300546449,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5950000
6525.0,3.0,2.0,7.0,911.8773946360153,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5950000
15600.0,3.0,1.0,49.0,380.96153846153845,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5943000
7160.0,3.0,1.0,68.0,821.2290502793296,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5880000
6500.0,3.0,2.0,21.0,904.6153846153846,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5880000
5500.0,3.0,1.0,29.0,1067.8181818181818,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5873000
11460.0,3.0,1.0,26.0,512.478184991274,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5873000
4800.0,3.0,1.0,49.0,1222.0833333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5866000
5828.0,4.0,1.0,19.0,996.9114619080302,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5810000
5200.0,3.0,1.0,48.0,1117.3076923076924,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5810000
4800.0,3.0,1.0,29.0,1210.4166666666667,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5810000
7000.0,3.0,1.0,40.0,829.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5803000
6000.0,3.0,2.0,29.0,962.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5775000
5400.0,4.0,2.0,37.0,1062.962962962963,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5740000
4640.0,4.0,1.0,60.0,1237.0689655172414,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5740000
5000.0,3.0,1.0,38.0,1148.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5740000
6360.0,3.0,1.0,54.0,902.5157232704403,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5740000
5800.0,3.0,2.0,3.0,989.6551724137931,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5740000
6660.0,4.0,2.0,53.0,848.7237237237238,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5652500
10500.0,4.0,2.0,50.0,533.3333333333334,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5600000
4800.0,5.0,2.0,35.0,1166.6666666666667,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5600000
4700.0,4.0,1.0,22.0,1191.4893617021276,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5600000
5000.0,3.0,1.0,7.0,1120.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5600000
10500.0,2.0,1.0,70.0,533.3333333333334,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5600000
5500.0,3.0,2.0,52.0,1018.1818181818181,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5600000
6360.0,3.0,1.0,19.0,880.503144654088,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5600000
6600.0,4.0,2.0,69.0,848.4848484848485,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5600000
5136.0,3.0,1.0,27.0,1090.342679127726,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5600000
4400.0,4.0,1.0,50.0,1264.7727272727273,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5565000
5400.0,5.0,1.0,25.0,1030.5555555555557,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5565000
3300.0,3.0,3.0,50.0,1675.7575757575758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5530000
3650.0,3.0,2.0,44.0,1515.0684931506848,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5530000
6100.0,3.0,2.0,45.0,906.5573770491803,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5530000
6900.0,3.0,1.0,66.0,800.4347826086956,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5523000
2817.0,4.0,2.0,39.0,1950.6567270145545,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5495000
7980.0,3.0,1.0,51.0,688.5964912280701,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5495000
3150.0,3.0,2.0,40.0,1733.3333333333333,1.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5460000
6210.0,4.0,1.0,3.0,879.2270531400966,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5460000
6100.0,3.0,1.0,25.0,895.0819672131148,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5460000
6600.0,4.0,2.0,45.0,827.2727272727273,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5460000
6825.0,3.0,1.0,55.0,794.8717948717949,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5425000
6710.0,3.0,2.0,45.0,803.2786885245902,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5390000
6450.0,3.0,2.0,39.0,834.5736434108527,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5383000
7800.0,3.0,1.0,59.0,682.0512820512821,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5320000
4600.0,2.0,2.0,65.0,1148.9130434782608,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5285000
4260.0,4.0,1.0,48.0,1232.394366197183,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5250000
6540.0,4.0,2.0,61.0,802.7522935779816,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5250000
5500.0,3.0,2.0,67.0,954.5454545454545,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5250000
10269.0,3.0,1.0,68.0,511.2474437627812,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5250000
8400.0,3.0,1.0,31.0,625.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5250000
5300.0,4.0,2.0,43.0,990.566037735849,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5250000
3800.0,3.0,1.0,34.0,1381.578947368421,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5250000
9800.0,4.0,2.0,43.0,535.7142857142857,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5250000
8520.0,3.0,1.0,43.0,616.1971830985915,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5250000
6050.0,3.0,1.0,65.0,866.6115702479339,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5243000
7085.0,3.0,1.0,35.0,738.0381086803105,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5229000
3180.0,3.0,2.0,41.0,1639.937106918239,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5215000
4500.0,4.0,2.0,34.0,1158.888888888889,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5215000
7200.0,3.0,1.0,55.0,724.3055555555555,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5215000
3410.0,3.0,1.0,42.0,1508.7976539589442,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5145000
7980.0,3.0,1.0,44.0,644.7368421052631,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5145000
3000.0,3.0,2.0,42.0,1703.3333333333333,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5110000
3000.0,3.0,1.0,44.0,1703.3333333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5110000
11410.0,2.0,1.0,55.0,447.85276073619633,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5110000
6100.0,3.0,1.0,56.0,837.7049180327868,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5110000
5720.0,2.0,1.0,52.0,887.2377622377622,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5075000
3540.0,2.0,1.0,59.0,1423.7288135593221,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5040000
7600.0,4.0,1.0,34.0,663.1578947368421,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5040000
10700.0,3.0,1.0,36.0,471.02803738317755,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5040000
6600.0,3.0,1.0,47.0,763.6363636363636,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5040000
4800.0,2.0,1.0,57.0,1048.5416666666667,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5033000
8150.0,3.0,2.0,33.0,614.1104294478528,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5005000
4410.0,4.0,3.0,58.0,1126.984126984127,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4970000
7686.0,3.0,1.0,58.0,646.6302367941712,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4970000
2800.0,3.0,2.0,57.0,1770.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4956000
5948.0,3.0,1.0,48.0,829.6906523201076,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4935000
4200.0,3.0,1.0,23.0,1168.3333333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4907000
4520.0,3.0,1.0,47.0,1084.070796460177,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
4095.0,3.0,1.0,25.0,1196.5811965811965,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
4120.0,2.0,1.0,52.0,1189.3203883495146,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
5400.0,4.0,1.0,34.0,907.4074074074074,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
4770.0,3.0,1.0,53.0,1027.2536687631027,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
6300.0,3.0,1.0,61.0,777.7777777777778,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
5800.0,2.0,1.0,41.0,844.8275862068965,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
3000.0,3.0,1.0,23.0,1633.3333333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
2970.0,3.0,1.0,41.0,1649.8316498316499,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
6720.0,3.0,1.0,40.0,729.1666666666666,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4900000
4646.0,3.0,1.0,51.0,1054.6706844597504,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4900000
12900.0,3.0,1.0,43.0,379.84496124031006,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4900000
3420.0,4.0,2.0,30.0,1430.701754385965,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4893000
4995.0,4.0,2.0,54.0,979.5795795795796,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4893000
4350.0,2.0,1.0,42.0,1118.3908045977012,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4865000
4160.0,3.0,1.0,41.0,1161.0576923076924,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4830000
6040.0,3.0,1.0,68.0,799.6688741721854,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4830000
6862.0,3.0,1.0,58.0,703.8764208685515,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4830000
4815.0,2.0,1.0,54.0,1003.1152647975077,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4830000
7000.0,3.0,1.0,25.0,685.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4795000
8100.0,4.0,1.0,36.0,591.9753086419753,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4795000
3420.0,4.0,2.0,43.0,1393.859649122807,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4767000
9166.0,2.0,1.0,43.0,519.3104953087498,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4760000
6321.0,3.0,1.0,53.0,753.0454042081949,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4760000
10240.0,2.0,1.0,43.0,464.84375,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4760000
6440.0,2.0,1.0,59.0,738.0434782608696,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4753000
5170.0,3.0,1.0,9.0,907.1566731141199,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4690000
6000.0,2.0,1.0,48.0,781.6666666666666,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4690000
3630.0,3.0,1.0,40.0,1292.0110192837465,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4690000
9667.0,4.0,2.0,54.0,485.15568428674874,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4690000
5400.0,2.0,1.0,43.0,868.5185185185185,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4690000
4320.0,3.0,1.0,37.0,1085.648148148148,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4690000
3745.0,3.0,1.0,61.0,1242.9906542056074,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4655000
4160.0,3.0,1.0,41.0,1110.576923076923,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4620000
3880.0,3.0,2.0,42.0,1190.721649484536,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4620000
5680.0,3.0,1.0,33.0,813.3802816901408,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4620000
2870.0,2.0,1.0,35.0,1609.7560975609756,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4620000
5010.0,3.0,1.0,44.0,922.1556886227545,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4620000
4510.0,4.0,2.0,49.0,1022.8381374722838,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4613000
4000.0,3.0,1.0,36.0,1146.25,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4585000
3840.0,3.0,1.0,56.0,1194.0104166666667,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4585000
3760.0,3.0,1.0,48.0,1210.1063829787233,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4550000
3640.0,3.0,1.0,58.0,1250.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4550000
2550.0,3.0,1.0,36.0,1784.313725490196,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4550000
5320.0,3.0,1.0,36.0,855.2631578947369,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4550000
5360.0,3.0,1.0,58.0,848.8805970149253,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4550000
3520.0,3.0,1.0,41.0,1292.6136363636363,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4550000
8400.0,4.0,1.0,25.0,541.6666666666666,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4550000
4100.0,2.0,2.0,40.0,1108.0487804878048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4543000
4990.0,4.0,2.0,60.0,910.4208416833667,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4543000
3510.0,3.0,1.0,44.0,1286.3247863247864,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4515000
3450.0,3.0,1.0,42.0,1308.695652173913,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4515000
9860.0,3.0,1.0,64.0,457.9107505070994,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4515000
3520.0,2.0,1.0,48.0,1282.6704545454545,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4515000
4510.0,4.0,1.0,35.0,993.3481152993348,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4480000
5885.0,2.0,1.0,66.0,761.2574341546305,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4480000
4000.0,3.0,1.0,34.0,1120.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4480000
8250.0,3.0,1.0,67.0,543.030303030303,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4480000
4040.0,3.0,1.0,54.0,1108.9108910891089,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4480000
6360.0,2.0,1.0,48.0,703.3018867924528,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4473000
3162.0,3.0,1.0,30.0,1414.6110056925995,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4473000
3510.0,3.0,1.0,55.0,1274.3589743589744,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4473000
3750.0,2.0,1.0,60.0,1185.3333333333333,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4445000
3968.0,3.0,1.0,24.0,1111.391129032258,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4410000
4900.0,2.0,1.0,22.0,900.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4410000
2880.0,3.0,1.0,38.0,1528.8194444444443,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4403000
4880.0,3.0,1.0,54.0,902.2540983606557,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4403000
4920.0,3.0,1.0,48.0,894.9186991869918,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4403000
4950.0,4.0,1.0,37.0,885.2525252525253,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4382000
3900.0,3.0,1.0,38.0,1121.7948717948718,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4375000
4500.0,3.0,2.0,40.0,964.4444444444445,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4340000
1905.0,5.0,1.0,61.0,2278.215223097113,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4340000
4075.0,3.0,1.0,65.0,1065.0306748466257,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4340000
3500.0,4.0,1.0,23.0,1240.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4340000
6450.0,4.0,1.0,45.0,672.8682170542636,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4340000
4032.0,2.0,1.0,52.0,1071.1805555555557,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4319000
4400.0,2.0,1.0,53.0,978.4090909090909,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4305000
10360.0,2.0,1.0,40.0,415.5405405405405,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4305000
3400.0,3.0,1.0,59.0,1257.9411764705883,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4277000
6360.0,2.0,1.0,68.0,671.3836477987421,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4270000
6360.0,2.0,1.0,50.0,671.3836477987421,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4270000
4500.0,2.0,1.0,52.0,948.8888888888889,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4270000
2175.0,3.0,1.0,35.0,1963.2183908045977,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4270000
4360.0,4.0,1.0,42.0,979.3577981651376,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4270000
7770.0,2.0,1.0,54.0,549.5495495495495,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4270000
6650.0,3.0,1.0,24.0,636.8421052631579,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4235000
2787.0,3.0,1.0,65.0,1519.5550771438823,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4235000
5500.0,3.0,1.0,39.0,763.6363636363636,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4200000
5040.0,3.0,1.0,40.0,833.3333333333334,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4200000
5850.0,2.0,1.0,53.0,717.9487179487179,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4200000
2610.0,4.0,3.0,29.0,1609.1954022988505,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4200000
2953.0,3.0,1.0,51.0,1422.2824246528953,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4200000
2747.0,4.0,2.0,23.0,1528.9406625409538,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4200000
4410.0,2.0,1.0,58.0,952.3809523809524,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4200000
4000.0,4.0,2.0,40.0,1050.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4200000
2325.0,3.0,1.0,41.0,1806.4516129032259,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4200000
4600.0,3.0,2.0,28.0,913.0434782608696,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4200000
3640.0,3.0,2.0,44.0,1153.8461538461538,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4200000
5800.0,3.0,1.0,60.0,724.1379310344828,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4200000
7000.0,3.0,1.0,71.0,600.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4200000
4079.0,3.0,1.0,37.0,1029.6641333660211,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4200000
3520.0,3.0,1.0,28.0,1193.1818181818182,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4200000
2145.0,3.0,1.0,51.0,1958.041958041958,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4200000
4500.0,3.0,1.0,36.0,933.3333333333334,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4200000
8250.0,3.0,1.0,50.0,508.24242424242425,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4193000
3450.0,3.0,1.0,56.0,1215.3623188405797,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4193000
4840.0,3.0,1.0,49.0,860.5371900826447,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4165000
4080.0,3.0,1.0,39.0,1020.8333333333334,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4165000
4046.0,3.0,1.0,49.0,1029.4117647058824,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4165000
4632.0,4.0,1.0,57.0,891.6234887737478,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4130000
5985.0,3.0,1.0,45.0,690.0584795321637,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4130000
6060.0,2.0,1.0,45.0,680.3630363036303,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4123000
